"id","target","subassay","predictor","response","subpopulation","predicted"
"10","d56","I",373.8,2583,"sample",4062.19208976878
"10","t46","J",278.7,3907,"sample",4171.71068739536
"10","a1","K",210.5,3589,"sample",4250.25083837468
"10","c3","K",177.6,3411,"sample",4288.13897572393
"10","x50","K",319.2,4127,"sample",4125.07027515691
"10","a53","K",277.06,3892,"sample",4173.59933618724
"11","e5","A",251,3700,"sample",4203.61042613623
"11","u21","A",226.5,4778,"sample",4231.8249965027
"11","a27","A",399.5,4935,"sample",4032.59558126192
"11","f6","B",262.8,5383,"sample",4190.02136775564
"11","r18","B",203.3,4410,"sample",4258.54246721707
"11","b28","B",245.4,4959,"sample",4210.05947079142
"11","j36","B",496.2,5628,"sample",3921.23439944814
"11","z52","B",372,5513,"sample",4064.26499697938
"11","g7","C",196.7,3781,"sample",4266.14312698926
"11","k11","C",186.2,2730,"sample",4278.23508571774
"11","k37","C",395.5,3844,"sample",4037.20204172991
"11","s45","C",232.07,2673,"sample",4225.41050030101
"11","w49","C",410.8,3231,"sample",4019.58233043983
"11","c3","D",191.1,2109,"sample",4272.59217164445
"11","n14","D",262.8,3062,"sample",4190.02136775564
"11","a27","D",202.4,2701,"sample",4259.57892082237
"11","n40","D",384.7,3501,"sample",4049.6394849935
"11","u47","D",248,2540,"sample",4207.06527148722
"11","h8","E",212.01,3467,"sample",4248.51189954801
"11","s19","E",219.7,4187,"sample",4239.65597929829
"11","j36","E",397.9,3566,"sample",4034.43816544912
"11","o41","E",270.9,4032,"sample",4180.69328530795
"11","t46","E",254.4,4166,"sample",4199.69493473843
"11","v48","E",455.9,3721,"sample",3967.64448866319
"11","k11","F",270.4,6085,"sample",4181.26909286645
"11","v22","F",192.3,5999,"sample",4271.21023350405
"11","g33","F",227.9,7083,"sample",4230.2127353389
"11","r44","F",422.1,6566,"sample",4006.56907961775
"11","w49","F",403.83,6518,"sample",4027.60908780531
"11","j10","G",483.9,4080,"sample",3935.39926538722
"11","y25","G",356.45,3577,"sample",4082.17261204871
"11","x50","G",319.2,3907,"sample",4125.07027515691
"11","a53","G",277,4335,"sample",4173.66843309426
"11","e57","G",381.6,4352,"sample",4053.20949185619
"11","q17","H",175.95,5666,"sample",4290.03914066698
"11","u21","H",245.5,5320,"sample",4209.94430927972
"11","a27","H",194.3,5224,"sample",4268.90700327005
"11","j10","I",237.8,8713,"sample",4218.81174568061
"11","p16","I",203.4,8591,"sample",4258.42730570537
"11","x24","I",324.75,6135,"sample",4118.67881125757
"11","a27","I",345,8938,"sample",4095.35860513835
"11","p42","I",312.25,8175,"sample",4133.07400022006
"11","t20","J",155.6,8150,"sample",4313.47450829791
"11","b28","J",238.6,8907,"sample",4217.89045358701
"11","t46","J",278.7,7162,"sample",4171.71068739536
"11","e57","J",381.5,8550,"sample",4053.32465336789
"11","c3","K",177.6,4826,"sample",4288.13897572393
"11","z26","K",162.6,5124,"sample",4305.41320247892
"11","l38","K",242.5,6501,"sample",4213.39915463072
"11","x50","K",319.2,5340,"sample",4125.07027515691
"12","m13","A",279.1,5591,"sample",4171.25004134856
"12","q17","A",189.6,5191,"sample",4274.31959431995
"12","i35","A",380.25,5551,"sample",4054.76417226414
"12","q43","A",341.56,6622,"sample",4099.32016114082
"12","u47","A",216.9,5467,"sample",4242.88050162588
"12","f6","B",262.8,5470,"sample",4190.02136775564
"12","n14","B",191.75,5035,"sample",4271.8436218184
"12","f32","B",465.9,6063,"sample",3956.1283374932
"12","j36","B",496.2,5385,"sample",3921.23439944814
"12","r44","B",397.55,5017,"sample",4034.84123074006
"12","b54","B",212.4,4725,"sample",4248.06276965238
"12","g33","C",221,2834,"sample",4238.15887964619
"12","s45","C",232.07,3134,"sample",4225.41050030101
"12","a53","C",421,4265,"sample",4007.83585624644
"12","c3","D",191.1,2689,"sample",4272.59217164445
"12","e5","D",181.75,2919,"sample",4283.35977298839
"12","a27","D",202.4,3504,"sample",4259.57892082237
"12","z52","D",469.3,3904,"sample",3952.21284609541
"12","c55","D",355.8,4230,"sample",4082.92116187476
"12","s19","E",219.7,4851,"sample",4239.65597929829
"12","m39","E",196.9,3675,"sample",4265.91280396586
"12","q43","E",335.5,5139,"sample",4106.29894874984
"12","t46","E",254.4,4928,"sample",4199.69493473843
"12","d4","F",258.9,2353,"sample",4194.51266671194
"12","x24","F",208.7,2680,"sample",4252.32374558527
"12","r44","F",422.1,1561,"sample",4006.56907961775
"12","y51","F",238,2778,"sample",4218.58142265721
"12","d56","F",249.9,1759,"sample",4204.87720276493
"12","f6","G",216.3,6843,"sample",4243.57147069608
"12","j10","G",483.9,6128,"sample",3935.39926538722
"12","r18","G",257.15,7207,"sample",4196.52799316669
"12","w23","G",238.5,5940,"sample",4218.00561509871
"12","y25","G",356.45,5263,"sample",4082.17261204871
"12","c29","G",296.5,6518,"sample",4151.21193831279
"12","s45","G",196.8,6432,"sample",4266.02796547756
"12","x50","G",319.2,6108,"sample",4125.07027515691
"12","e57","G",381.6,7319,"sample",4053.20949185619
"12","q17","H",175.95,5441,"sample",4290.03914066698
"12","u21","H",245.5,5046,"sample",4209.94430927972
"12","e31","H",213.1,5427,"sample",4247.25663907048
"12","e57","H",352.4,5944,"sample",4086.83665327256
"12","h8","I",335.3,7021,"sample",4106.52927177324
"12","j10","I",237.8,8200,"sample",4218.81174568061
"12","x24","I",324.75,5590,"sample",4118.67881125757
"12","d30","I",289.2,7081,"sample",4159.61872866688
"12","x50","I",365.2,6796,"sample",4072.09597977497
"12","t46","J",278.7,7076,"sample",4171.71068739536
"12","v48","J",265.8,7335,"sample",4186.56652240465
"12","c3","K",177.6,8204,"sample",4288.13897572393
"12","f6","K",262.85,9635,"sample",4189.96378699979
"12","x50","K",319.2,10185,"sample",4125.07027515691
"12","d56","K",249.9,7791,"sample",4204.87720276493
"13","u21","A",226.5,882,"sample",4231.8249965027
"13","e31","A",262.4,705,"sample",4190.48201380244
"13","i35","A",380.25,799,"sample",4054.76417226414
"13","q43","A",341.56,1180,"sample",4099.32016114082
"13","f6","B",262.8,923,"sample",4190.02136775564
"13","n14","B",191.75,672,"sample",4271.8436218184
"13","v22","B",163.8,754,"sample",4304.03126433852
"13","b28","B",245.4,741,"sample",4210.05947079142
"13","w23","C",257.5,710,"sample",4196.12492787574
"13","o41","C",247.8,733,"sample",4207.29559451062
"13","c55","C",319.2,801,"sample",4125.07027515691
"13","c3","D",191.1,416,"sample",4272.59217164445
"13","n14","D",262.8,572,"sample",4190.02136775564
"13","a27","D",202.4,410,"sample",4259.57892082237
"13","d30","D",304.3,601,"sample",4142.2293404002
"13","f32","D",432.7,578,"sample",3994.36195937756
"13","c55","D",355.8,490,"sample",4082.92116187476
"13","h8","E",212.01,572,"sample",4248.51189954801
"13","m13","E",368.6,561,"sample",4068.18048837718
"13","j36","E",397.9,824,"sample",4034.43816544912
"13","o41","E",270.9,684,"sample",4180.69328530795
"13","t46","E",254.4,722,"sample",4199.69493473843
"13","k11","F",270.4,1419,"sample",4181.26909286645
"13","r44","F",422.1,1419,"sample",4006.56907961775
"13","w49","F",403.83,1443,"sample",4027.60908780531
"13","f6","G",216.3,1047,"sample",4243.57147069608
"13","j10","G",483.9,956,"sample",3935.39926538722
"13","s45","G",196.8,1006,"sample",4266.02796547756
"13","a53","G",277,1163,"sample",4173.66843309426
"13","e57","G",381.6,669,"sample",4053.20949185619
"13","l12","H",297.7,955,"sample",4149.83000017239
"13","q17","H",175.95,784,"sample",4290.03914066698
"13","a27","H",194.3,593,"sample",4268.90700327005
"13","e31","H",213.1,657,"sample",4247.25663907048
"13","y51","H",281.9,1006,"sample",4168.02551902097
"13","e57","H",352.4,639,"sample",4086.83665327256
"13","p16","I",203.4,1070,"sample",4258.42730570537
"13","a27","I",345,820,"sample",4095.35860513835
"13","b2","J",360.3,1966,"sample",4077.73889384827
"13","z26","J",229.6,1461,"sample",4228.25498964
"13","b28","J",238.6,1846,"sample",4217.89045358701
"13","e57","J",381.5,1733,"sample",4053.32465336789
"13","a1","K",210.5,1205,"sample",4250.25083837468
"13","s19","K",205.8,1186,"sample",4255.66342942457
"13","x50","K",319.2,1329,"sample",4125.07027515691
"14","e5","A",251,1763,"sample",4203.61042613623
"14","m13","A",279.1,1868,"sample",4171.25004134856
"14","u21","A",226.5,2193,"sample",4231.8249965027
"14","e31","A",262.4,1912,"sample",4190.48201380244
"14","q43","A",341.56,2486,"sample",4099.32016114082
"14","f6","B",262.8,2521,"sample",4190.02136775564
"14","j36","B",496.2,2283,"sample",3921.23439944814
"14","r44","B",397.55,2341,"sample",4034.84123074006
"14","z52","B",372,2432,"sample",4064.26499697938
"14","g7","D",292.3,1455,"sample",4156.04872180418
"14","n14","D",262.8,1512,"sample",4190.02136775564
"14","u47","D",248,1311,"sample",4207.06527148722
"14","t46","E",254.4,1999,"sample",4199.69493473843
"14","v22","F",192.3,2834,"sample",4271.21023350405
"14","g33","F",227.9,3248,"sample",4230.2127353389
"14","r44","F",422.1,2567,"sample",4006.56907961775
"14","w49","F",403.83,2877,"sample",4027.60908780531
"14","d56","F",249.9,1830,"sample",4204.87720276493
"14","f6","G",216.3,2889,"sample",4243.57147069608
"14","r18","G",257.15,3119,"sample",4196.52799316669
"14","w23","G",238.5,2758,"sample",4218.00561509871
"14","y25","G",356.45,2424,"sample",4082.17261204871
"14","p42","G",333.5,2799,"sample",4108.60217898383
"14","s45","G",196.8,2870,"sample",4266.02796547756
"14","q17","H",175.95,2055,"sample",4290.03914066698
"14","u21","H",245.5,2032,"sample",4209.94430927972
"14","a27","H",194.3,1942,"sample",4268.90700327005
"14","e31","H",213.1,2004,"sample",4247.25663907048
"14","y51","H",281.9,2533,"sample",4168.02551902097
"14","x24","I",324.75,2486,"sample",4118.67881125757
"14","a27","I",345,3300,"sample",4095.35860513835
"14","d56","I",373.8,2365,"sample",4062.19208976878
"14","b2","J",360.3,3973,"sample",4077.73889384827
"14","z26","J",229.6,2995,"sample",4228.25498964
"14","f6","K",262.85,3073,"sample",4189.96378699979
"14","l38","K",242.5,3528,"sample",4213.39915463072
"14","x50","K",319.2,3002,"sample",4125.07027515691
"15","e5","A",251,2768,"sample",4203.61042613623
"15","i9","A",153.8,3141,"sample",4315.5474155085
"15","m13","A",279.1,3158,"sample",4171.25004134856
"15","u21","A",226.5,3308,"sample",4231.8249965027
"15","i35","A",380.25,3153,"sample",4054.76417226414
"15","m39","A",212.15,3229,"sample",4248.35067343163
"15","q43","A",341.56,3736,"sample",4099.32016114082
"15","u47","A",216.9,2754,"sample",4242.88050162588
"15","r18","B",203.3,3506,"sample",4258.54246721707
"15","v22","B",163.8,3527,"sample",4304.03126433852
"15","y25","B",413.65,2830,"sample",4016.30022735639
"15","b28","B",245.4,3125,"sample",4210.05947079142
"15","b54","B",212.4,3209,"sample",4248.06276965238
"15","k11","C",186.2,2337,"sample",4278.23508571774
"15","o15","C",330.4,3322,"sample",4112.17218584653
"15","s19","C",205.95,2672,"sample",4255.49068715702
"15","g33","C",221,2194,"sample",4238.15887964619
"15","g7","D",292.3,1959,"sample",4156.04872180418
"15","n14","D",262.8,2091,"sample",4190.02136775564
"15","f32","D",432.7,2386,"sample",3994.36195937756
"15","i35","D",368.5,2011,"sample",4068.29564988888
"15","t46","E",254.4,4295,"sample",4199.69493473843
"15","v48","E",455.9,3982,"sample",3967.64448866319
"15","b54","E",281.6,4524,"sample",4168.37100355607
"15","d4","F",258.9,3989,"sample",4194.51266671194
"15","p16","F",285.6,4493,"sample",4163.76454308807
"15","v22","F",192.3,4911,"sample",4271.21023350405
"15","y51","F",238,4867,"sample",4218.58142265721
"15","c29","G",296.5,4445,"sample",4151.21193831279
"15","p42","G",333.5,4668,"sample",4108.60217898383
"15","e31","H",213.1,4216,"sample",4247.25663907048
"15","h8","I",335.3,5238,"sample",4106.52927177324
"15","a27","I",345,5191,"sample",4095.35860513835
"15","b2","J",360.3,11651,"sample",4077.73889384827
"15","b28","J",238.6,10431,"sample",4217.89045358701
"15","l38","K",242.5,7999,"sample",4213.39915463072
"16","e5","A",251,2739,"sample",4203.61042613623
"16","i9","A",153.8,2940,"sample",4315.5474155085
"16","q17","A",189.6,2466,"sample",4274.31959431995
"16","u21","A",226.5,3186,"sample",4231.8249965027
"16","e31","A",262.4,2969,"sample",4190.48201380244
"16","i35","A",380.25,3109,"sample",4054.76417226414
"16","m39","A",212.15,3088,"sample",4248.35067343163
"16","f6","B",262.8,4904,"sample",4190.02136775564
"16","n14","B",191.75,4327,"sample",4271.8436218184
"16","y25","B",413.65,4272,"sample",4016.30022735639
"16","b28","B",245.4,4215,"sample",4210.05947079142
"16","j36","B",496.2,5242,"sample",3921.23439944814
"16","g7","C",196.7,3306,"sample",4266.14312698926
"16","s19","C",205.95,2555,"sample",4255.49068715702
"16","c29","C",237.9,2853,"sample",4218.69658416891
"16","g33","C",221,2258,"sample",4238.15887964619
"16","k37","C",395.5,3182,"sample",4037.20204172991
"16","a53","C",421,2871,"sample",4007.83585624644
"16","c3","D",191.1,2010,"sample",4272.59217164445
"16","i9","D",234.6,2580,"sample",4222.49691405501
"16","u47","D",248,2401,"sample",4207.06527148722
"16","z52","D",469.3,2633,"sample",3952.21284609541
"16","o15","E",412.5,3861,"sample",4017.62458474093
"16","s19","E",219.7,3944,"sample",4239.65597929829
"16","o41","E",270.9,3657,"sample",4180.69328530795
"16","t46","E",254.4,3681,"sample",4199.69493473843
"16","v48","E",455.9,3546,"sample",3967.64448866319
"16","k11","F",270.4,5912,"sample",4181.26909286645
"16","g33","F",227.9,7046,"sample",4230.2127353389
"16","w49","F",403.83,6537,"sample",4027.60908780531
"16","x50","G",319.2,4579,"sample",4125.07027515691
"16","a53","G",277,5310,"sample",4173.66843309426
"16","e57","G",381.6,5400,"sample",4053.20949185619
"16","q17","H",175.95,4313,"sample",4290.03914066698
"16","e57","H",352.4,3935,"sample",4086.83665327256
"16","d4","I",169.15,6062,"sample",4297.87012346257
"16","j10","I",237.8,6697,"sample",4218.81174568061
"16","l12","I",261.95,5752,"sample",4191.00024060509
"16","p16","I",203.4,6994,"sample",4258.42730570537
"16","t20","I",153.1,5720,"sample",4316.3535460904
"16","x24","I",324.75,4822,"sample",4118.67881125757
"16","d30","I",289.2,5758,"sample",4159.61872866688
"16","b2","J",360.3,6962,"sample",4077.73889384827
"16","e57","J",381.5,6434,"sample",4053.32465336789
"16","f6","K",262.85,6059,"sample",4189.96378699979
"16","s19","K",205.8,5536,"sample",4255.66342942457
"16","z26","K",162.6,5254,"sample",4305.41320247892
"17","m13","A",279.1,2904,"sample",4171.25004134856
"17","q17","A",189.6,2770,"sample",4274.31959431995
"17","e31","A",262.4,3071,"sample",4190.48201380244
"17","i35","A",380.25,3077,"sample",4054.76417226414
"17","m39","A",212.15,3335,"sample",4248.35067343163
"17","y51","A",237.9,3290,"sample",4218.69658416891
"17","e57","A",352.4,2886,"sample",4086.83665327256
"17","y25","B",413.65,2949,"sample",4016.30022735639
"17","b28","B",245.4,3405,"sample",4210.05947079142
"17","n40","B",330.25,3736,"sample",4112.34492811408
"17","b54","B",212.4,3232,"sample",4248.06276965238
"17","k11","C",186.2,2997,"sample",4278.23508571774
"17","s19","C",205.95,3246,"sample",4255.49068715702
"17","o41","C",247.8,3109,"sample",4207.29559451062
"17","s45","C",232.07,2984,"sample",4225.41050030101
"17","a53","C",421,3511,"sample",4007.83585624644
"17","e5","D",181.75,1820,"sample",4283.35977298839
"17","i9","D",234.6,2151,"sample",4222.49691405501
"17","a27","D",202.4,2014,"sample",4259.57892082237
"17","d30","D",304.3,2872,"sample",4142.2293404002
"17","i35","D",368.5,2173,"sample",4068.29564988888
"17","u47","D",248,2028,"sample",4207.06527148722
"17","c55","D",355.8,2201,"sample",4082.92116187476
"17","h8","E",212.01,2935,"sample",4248.51189954801
"17","h34","E",228.7,3430,"sample",4229.2914432453
"17","j36","E",397.9,3568,"sample",4034.43816544912
"17","b54","E",281.6,3881,"sample",4168.37100355607
"17","d4","F",258.9,3194,"sample",4194.51266671194
"17","v22","F",192.3,3588,"sample",4271.21023350405
"17","w49","F",403.83,3543,"sample",4027.60908780531
"17","d56","F",249.9,2851,"sample",4204.87720276493
"17","j10","G",483.9,4092,"sample",3935.39926538722
"17","w23","G",238.5,4179,"sample",4218.00561509871
"17","s45","G",196.8,4645,"sample",4266.02796547756
"17","x50","G",319.2,4407,"sample",4125.07027515691
"17","e57","G",381.6,5049,"sample",4053.20949185619
"17","l12","H",297.7,5503,"sample",4149.83000017239
"17","j10","I",237.8,4360,"sample",4218.81174568061
"17","p16","I",203.4,3879,"sample",4258.42730570537
"17","x24","I",324.75,3004,"sample",4118.67881125757
"17","x50","I",365.2,3646,"sample",4072.09597977497
"17","b28","J",238.6,6655,"sample",4217.89045358701
"17","a1","K",210.5,5627,"sample",4250.25083837468
"17","x50","K",319.2,5870,"sample",4125.07027515691
"17","d56","K",249.9,5269,"sample",4204.87720276493
"18","e5","A",251,2438,"sample",4203.61042613623
"18","r18","B",203.3,3435,"sample",4258.54246721707
"18","v22","B",163.8,3777,"sample",4304.03126433852
"18","y25","B",413.65,2874,"sample",4016.30022735639
"18","j36","B",496.2,3070,"sample",3921.23439944814
"18","n40","B",330.25,3552,"sample",4112.34492811408
"18","c29","C",237.9,2591,"sample",4218.69658416891
"18","c55","C",319.2,2312,"sample",4125.07027515691
"18","c3","D",191.1,2208,"sample",4272.59217164445
"18","i9","D",234.6,2018,"sample",4222.49691405501
"18","n14","D",262.8,2079,"sample",4190.02136775564
"18","d30","D",304.3,2532,"sample",4142.2293404002
"18","n40","D",384.7,2006,"sample",4049.6394849935
"18","s19","E",219.7,2197,"sample",4239.65597929829
"18","a27","E",292.65,2101,"sample",4155.64565651323
"18","k11","F",270.4,3238,"sample",4181.26909286645
"18","p16","F",285.6,3261,"sample",4163.76454308807
"18","r44","F",422.1,3102,"sample",4006.56907961775
"18","y51","F",238,3813,"sample",4218.58142265721
"18","w23","G",238.5,3953,"sample",4218.00561509871
"18","k37","G",410.55,3441,"sample",4019.87023421908
"18","x50","G",319.2,4195,"sample",4125.07027515691
"18","u21","H",245.5,3536,"sample",4209.94430927972
"18","e31","H",213.1,4100,"sample",4247.25663907048
"18","l38","H",260.8,4318,"sample",4192.32459798964
"18","y51","H",281.9,4193,"sample",4168.02551902097
"18","j10","I",237.8,4508,"sample",4218.81174568061
"18","p16","I",203.4,4400,"sample",4258.42730570537
"18","a27","I",345,4315,"sample",4095.35860513835
"18","x50","I",365.2,3835,"sample",4072.09597977497
"18","d56","I",373.8,3518,"sample",4062.19208976878
"18","b28","J",238.6,7190,"sample",4217.89045358701
"18","e57","J",381.5,5874,"sample",4053.32465336789
"18","d56","K",249.9,4777,"sample",4204.87720276493
"19","e5","A",251,3131,"sample",4203.61042613623
"19","m39","A",212.15,3925,"sample",4248.35067343163
"19","q43","A",341.56,4519,"sample",4099.32016114082
"19","y51","A",237.9,3746,"sample",4218.69658416891
