"id","target","subpopulation","predictor","response","predicted"
"11","c55","D",355.8,3393,2851.39732545575
"11","m13","E",368.6,3740,3951.41985889974
"11","o15","E",412.5,4030,3913.72108379863
"11","a27","E",292.65,4370,4016.64131605076
"11","q43","E",335.5,4101,3979.84422008076
"11","b54","E",281.6,4380,4026.13041547826
"11","y51","F",238,6234,5445.74960128954
"11","d56","F",249.9,4097,5424.50057101267
"11","c29","G",296.5,3975,4709.13485302318
"11","l12","H",297.7,6876,5035.05247435455
"11","e31","H",213.1,5593,4803.04298344137
"11","h34","H",233.8,6341,4859.81126313289
"11","l38","H",260.8,5973,4933.85684533923
"11","y51","H",281.9,6624,4991.72209661899
"11","e57","H",352.4,6142,5185.06333904664
"11","t20","I",153.1,6436,5607.3006088722
"11","d30","I",289.2,8036,5264.7088976281
"11","x50","I",365.2,7475,5073.40125578717
"11","v48","J",265.8,8409,6698.27640369465
"11","f6","K",262.85,5075,6332.88101890097
"12","e5","A",251,4607,3414.60707966182
"12","a27","A",399.5,5928,3553.39387343364
"12","e57","A",352.4,5313,3509.37462773227
"12","r18","B",203.3,5199,3802.80230073737
"12","b28","B",245.4,4931,3843.91206086168
"12","n40","B",330.25,6042,3926.76629237115
"12","z52","B",372,5356,3967.53428489348
"12","k11","C",186.2,3230,2958.78910103586
"12","o15","C",330.4,4477,3189.7705637545
"12","s19","C",205.95,3445,2990.42491163706
"12","c29","C",237.9,3807,3041.60284321723
"12","w49","C",410.8,4025,3318.5563446323
"12","c55","C",319.2,4297,3171.83025597053
"12","n14","D",262.8,3616,2665.84885457287
"12","d30","D",304.3,4819,2748.64736577329
"12","f32","D",432.7,4646,3004.82396428257
"12","n40","D",384.7,3983,2909.05701156882
"12","u47","D",248,3087,2636.32071081946
"12","h8","E",212.01,3636,4085.89027332077
"12","o15","E",412.5,5152,3913.72108379863
"12","h34","E",228.7,4108,4071.55786884611
"12","o41","E",270.9,4662,4035.31895519538
"12","v48","E",455.9,5255,3876.45167971234
"12","k11","F",270.4,2545,5387.89509868696
"12","p16","F",285.6,2373,5360.75348018205
"12","v22","F",192.3,2894,5527.35302008391
"12","w49","F",403.83,1759,5149.63811466654
"12","l12","H",297.7,6485,5035.05247435455
"12","a27","H",194.3,5388,4751.485318794
"12","h34","H",233.8,6084,4859.81126313289
"12","l38","H",260.8,5862,4933.85684533923
"12","y51","H",281.9,5798,4991.72209661899
"12","l12","I",261.95,7250,5333.30275605133
"12","t20","J",155.6,5371,6070.88181399868
"12","l38","K",242.5,12476,6274.93543887957
"13","e5","A",251,793,3414.60707966182
"13","i9","A",153.8,765,3323.76481464753
"13","m13","A",279.1,797,3440.86909249002
"13","r18","B",203.3,741,3802.80230073737
"13","y25","B",413.65,787,4008.20462952953
"13","f32","B",465.9,1010,4059.22565011137
"13","j36","B",496.2,930,4088.81295965453
"13","n40","B",330.25,1014,3926.76629237115
"13","z52","B",372,887,3967.53428489348
"13","s19","C",205.95,650,2990.42491163706
"13","c29","C",237.9,677,3041.60284321723
"13","s45","C",232.07,625,3032.26427229039
"13","g7","D",292.3,549,2724.70562759486
"13","i9","D",234.6,584,2609.58576985354
"13","n40","D",384.7,627,2909.05701156882
"13","z52","D",469.3,510,3077.84626572681
"13","o15","E",412.5,690,3913.72108379863
"13","h34","E",228.7,623,4071.55786884611
"13","m39","E",196.9,685,4098.8658653886
"13","q43","E",335.5,711,3979.84422008076
"13","b54","E",281.6,634,4026.13041547826
"13","d4","F",258.9,1354,5408.42987584528
"13","p16","F",285.6,1394,5360.75348018205
"13","g33","F",227.9,1553,5463.78449253294
"13","d56","F",249.9,1041,5424.50057101267
"13","r18","G",257.15,1071,4830.79896336
"13","w23","G",238.5,883,4888.46187715369
"13","c29","G",296.5,803,4709.13485302318
"13","x50","G",319.2,983,4638.9499659928
"13","u21","H",245.5,806,4891.89768208897
"13","l38","H",260.8,717,4933.85684533923
"13","h8","I",335.3,1063,5148.6657096167
"13","j10","I",237.8,1145,5394.0932764521
"13","t20","I",153.1,720,5607.3006088722
"13","x24","I",324.75,711,5175.22223095119
"13","d30","I",289.2,766,5264.7088976281
"13","x50","I",365.2,923,5073.40125578717
"13","d56","I",373.8,881,5051.75328578938
"13","t46","J",278.7,1547,6771.71914604563
"13","v48","J",265.8,1670,6698.27640369465
"13","f6","K",262.85,1521,6332.88101890097
"13","z26","K",162.6,1053,6047.42429176854
"13","l38","K",242.5,1593,6274.93543887957
"14","q17","A",189.6,1638,3357.22317974539
"14","a27","A",399.5,2024,3553.39387343364
"14","m39","A",212.15,1981,3378.29821139222
"14","e57","A",352.4,1868,3509.37462773227
"14","n14","B",191.75,2343,3791.52396987191
"14","r18","B",203.3,2318,3802.80230073737
"14","v22","B",163.8,2233,3764.23138565636
"14","y25","B",413.65,2066,4008.20462952953
"14","k11","C",186.2,1372,2958.78910103586
"14","w23","C",257.5,1640,3072.99838183918
"14","c29","C",237.9,1778,3041.60284321723
"14","a53","C",421,1787,3334.89483922128
"14","c3","D",191.1,1162,2522.7969689567
"14","a27","D",202.4,1225,2545.3421057414
"14","f32","D",432.7,1692,3004.82396428257
"14","i35","D",368.5,1413,2876.73566502793
"14","z52","D",469.3,1388,3077.84626572681
"14","c55","D",355.8,1447,2851.39732545575
"14","s19","E",219.7,2146,4079.28654711285
"14","a27","E",292.65,1759,4016.64131605076
"14","h34","E",228.7,1902,4071.55786884611
"14","o41","E",270.9,1790,4035.31895519538
"14","b54","E",281.6,2007,4026.13041547826
"14","k11","F",270.4,2720,5387.89509868696
"14","p16","F",285.6,2815,5360.75348018205
"14","y51","F",238,2887,5445.74960128954
"14","x50","G",319.2,2506,4638.9499659928
"14","a53","G",277,2881,4769.42583527396
"14","l38","H",260.8,2144,4933.85684533923
"14","d4","I",169.15,3119,5566.89945556237
"14","h8","I",335.3,3294,5148.6657096167
"14","p16","I",203.4,3491,5480.68515644326
"14","t20","I",153.1,2672,5607.3006088722
"14","t20","J",155.6,2873,6070.88181399868
"14","b28","J",238.6,3540,6543.42038881507
"14","t46","J",278.7,3209,6771.71914604563
"14","v48","J",265.8,3247,6698.27640369465
"14","e57","J",381.5,3726,7356.983790517
"14","c3","K",177.6,2537,6090.13602151404
"14","a53","K",277.06,2860,6373.34326421321
"15","q17","A",189.6,2733,3357.22317974539
"15","a27","A",399.5,3310,3553.39387343364
"15","e31","A",262.4,2943,3425.26141938571
"15","y51","A",237.9,3075,3402.36393489137
"15","f6","B",262.8,3573,3860.90279307459
"15","n40","B",330.25,3716,3926.76629237115
"15","r44","B",397.55,3524,3992.48331983828
"15","w23","C",257.5,2684,3072.99838183918
"15","k37","C",395.5,3383,3294.04860274884
"15","o41","C",247.8,2663,3057.46079384771
"15","s45","C",232.07,2348,3032.26427229039
"15","a53","C",421,3056,3334.89483922128
"15","c55","C",319.2,2968,3171.83025597053
"15","d30","D",304.3,2619,2748.64736577329
"15","n40","D",384.7,2191,2909.05701156882
"15","z52","D",469.3,2049,3077.84626572681
"15","c55","D",355.8,2089,2851.39732545575
"15","h8","E",212.01,3715,4085.89027332077
"15","h34","E",228.7,4127,4071.55786884611
"15","j36","E",397.9,4284,3926.25871743135
"15","m39","E",196.9,3718,4098.8658653886
"15","q43","E",335.5,4012,3979.84422008076
"15","x24","F",208.7,4516,5498.06864222335
"15","r44","F",422.1,4506,5117.01460347675
"15","w49","F",403.83,4573,5149.63811466654
"15","d56","F",249.9,3121,5424.50057101267
"15","r18","G",257.15,4868,4830.79896336
"15","w23","G",238.5,4353,4888.46187715369
"15","x50","G",319.2,4175,4638.9499659928
"15","a53","G",277,4690,4769.42583527396
"15","l12","H",297.7,5138,5035.05247435455
"15","u21","H",245.5,4035,4891.89768208897
"15","a27","H",194.3,4261,4751.485318794
"15","h34","H",233.8,4811,4859.81126313289
"15","p16","I",203.4,5682,5480.68515644326
"15","p42","I",312.25,5081,5206.6873036224
"15","t20","J",155.6,8830,6070.88181399868
"15","z26","J",229.6,8743,6492.18126624461
"15","v48","J",265.8,9939,6698.27640369465
"15","x50","K",319.2,6277,6493.33475031157
"15","d56","K",249.9,4937,6296.00655888735
"16","q43","A",341.56,4098,3499.24365908253
"16","y51","A",237.9,3192,3402.36393489137
"16","r18","B",203.3,4254,3802.80230073737
"16","v22","B",163.8,4517,3764.23138565636
"16","f32","B",465.9,6370,4059.22565011137
"16","n40","B",330.25,5238,3926.76629237115
"16","z52","B",372,5274,3967.53428489348
"16","k11","C",186.2,2277,2958.78910103586
"16","o15","C",330.4,2954,3189.7705637545
"16","s45","C",232.07,2261,3032.26427229039
"16","w49","C",410.8,2748,3318.5563446323
"16","c55","C",319.2,2912,3171.83025597053
"16","e5","D",181.75,2139,2504.142364626
"16","g7","D",292.3,2461,2724.70562759486
"16","n14","D",262.8,2659,2665.84885457287
"16","i35","D",368.5,2780,2876.73566502793
"16","n40","D",384.7,2930,2909.05701156882
"16","h8","E",212.01,3220,4085.89027332077
"16","m13","E",368.6,3529,3951.41985889974
"16","h34","E",228.7,3422,4071.55786884611
"16","q43","E",335.5,3668,3979.84422008076
"16","b54","E",281.6,4123,4026.13041547826
"16","p16","F",285.6,5815,5360.75348018205
"16","r44","F",422.1,6268,5117.01460347675
"16","y51","F",238,6155,5445.74960128954
"16","f6","G",216.3,4942,4957.10084156226
"16","j10","G",483.9,4852,4129.72305436704
"16","r18","G",257.15,5171,4830.79896336
"16","y25","G",356.45,4009,4523.7787306676
"16","p42","G",333.5,5132,4594.7365790089
"16","l12","H",297.7,4735,5035.05247435455
"16","l38","H",260.8,4353,4933.85684533923
"16","x50","I",365.2,5604,5073.40125578717
"16","t20","J",155.6,4684,6070.88181399868
"16","z26","J",229.6,5142,6492.18126624461
"16","v48","J",265.8,5791,6698.27640369465
"16","l38","K",242.5,7113,6274.93543887957
"16","x50","K",319.2,6013,6493.33475031157
"16","d56","K",249.9,5208,6296.00655888735
"17","u21","A",226.5,3397,3391.70959516748
"17","a27","A",399.5,3259,3553.39387343364
"17","q43","A",341.56,3875,3499.24365908253
"17","u47","A",216.9,3009,3382.73751961051
"17","n14","B",191.75,3060,3791.52396987191
"17","r18","B",203.3,3269,3802.80230073737
"17","v22","B",163.8,3269,3764.23138565636
"17","c29","C",237.9,3702,3041.60284321723
"17","c55","C",319.2,3431,3171.83025597053
"17","c3","D",191.1,1775,2522.7969689567
"17","z52","D",469.3,2140,3077.84626572681
"17","m13","E",368.6,3031,3951.41985889974
"17","o15","E",412.5,3286,3913.72108379863
"17","s19","E",219.7,3748,4079.28654711285
"17","q43","E",335.5,3380,3979.84422008076
"17","t46","E",254.4,3809,4049.48819868441
"17","v48","E",455.9,3090,3876.45167971234
"17","k11","F",270.4,3271,5387.89509868696
"17","p16","F",285.6,3436,5360.75348018205
"17","x24","F",208.7,3478,5498.06864222335
"17","g33","F",227.9,4036,5463.78449253294
"17","y51","F",238,3797,5445.74960128954
"17","f6","G",216.3,4786,4957.10084156226
"17","c29","G",296.5,4857,4709.13485302318
"17","u21","H",245.5,4621,4891.89768208897
"17","a27","H",194.3,5263,4751.485318794
"17","e31","H",213.1,4989,4803.04298344137
"17","l38","H",260.8,5707,4933.85684533923
"17","e57","H",352.4,5008,5185.06333904664
"17","d4","I",169.15,3817,5566.89945556237
"17","l12","I",261.95,3548,5333.30275605133
"17","t20","I",153.1,3126,5607.3006088722
"17","a27","I",345,4131,5124.24881322384
"17","d56","I",373.8,3176,5051.75328578938
"17","b2","J",360.3,7671,7236.28719068439
"17","z26","J",229.6,5536,6492.18126624461
"17","t46","J",278.7,5709,6771.71914604563
"17","f6","K",262.85,5883,6332.88101890097
"17","l38","K",242.5,7382,6274.93543887957
"18","q17","A",189.6,2532,3357.22317974539
"18","a27","A",399.5,2574,3553.39387343364
"18","e31","A",262.4,2749,3425.26141938571
"18","i35","A",380.25,2265,3535.40299275951
"18","m39","A",212.15,2841,3378.29821139222
"18","f6","B",262.8,3941,3860.90279307459
"18","z52","B",372,3523,3967.53428489348
"18","g7","C",196.7,2877,2975.60813958333
"18","k11","C",186.2,1937,2958.78910103586
"18","o15","C",330.4,2400,3189.7705637545
"18","k37","C",395.5,2590,3294.04860274884
"18","o41","C",247.8,2132,3057.46079384771
"18","w49","C",410.8,2151,3318.5563446323
"18","a53","C",421,2559,3334.89483922128
"18","e5","D",181.75,2053,2504.142364626
"18","a27","D",202.4,2158,2545.3421057414
"18","c55","D",355.8,1864,2851.39732545575
"18","h8","E",212.01,1880,4085.89027332077
"18","m13","E",368.6,1706,3951.41985889974
"18","o41","E",270.9,2009,4035.31895519538
"18","b54","E",281.6,2175,4026.13041547826
"18","d4","F",258.9,3410,5408.42987584528
"18","v22","F",192.3,3634,5527.35302008391
"18","x24","F",208.7,3613,5498.06864222335
"18","g33","F",227.9,4478,5463.78449253294
"18","w49","F",403.83,3475,5149.63811466654
"18","f6","G",216.3,4959,4957.10084156226
"18","j10","G",483.9,3288,4129.72305436704
"18","r18","G",257.15,4649,4830.79896336
"18","y25","G",356.45,3408,4523.7787306676
"18","c29","G",296.5,4524,4709.13485302318
"18","p42","G",333.5,4067,4594.7365790089
"18","e57","G",381.6,4248,4446.01882279032
"18","q17","H",175.95,3886,4701.1617471834
"18","h34","H",233.8,4516,4859.81126313289
"18","e57","H",352.4,3489,5185.06333904664
"18","d4","I",169.15,4549,5566.89945556237
"18","h8","I",335.3,4201,5148.6657096167
"18","l12","I",261.95,3695,5333.30275605133
"18","t20","I",153.1,3743,5607.3006088722
"18","d30","I",289.2,4183,5264.7088976281
"18","z26","J",229.6,6528,6492.18126624461
"18","t46","J",278.7,5976,6771.71914604563
"18","z26","K",162.6,4801,6047.42429176854
"18","a53","K",277.06,4760,6373.34326421321
"19","i9","A",153.8,3968,3323.76481464753
"19","m13","A",279.1,3348,3440.86909249002
"19","u21","A",226.5,3809,3391.70959516748
"19","e31","A",262.4,3656,3425.26141938571
"19","i35","A",380.25,3598,3535.40299275951
"19","u47","A",216.9,3376,3382.73751961051
"19","f6","B",262.8,4642,3860.90279307459
"19","r18","B",203.3,4184,3802.80230073737
"19","v22","B",163.8,4083,3764.23138565636
"19","b28","B",245.4,4021,3843.91206086168
"19","f32","B",465.9,4983,4059.22565011137
"19","j36","B",496.2,4167,4088.81295965453
"19","n40","B",330.25,4566,3926.76629237115
"19","r44","B",397.55,4135,3992.48331983828
"19","b54","B",212.4,3907,3811.68825838894
"19","w23","C",257.5,3486,3072.99838183918
"19","g33","C",221,2774,3014.53220022177
"19","o41","C",247.8,3484,3057.46079384771
"19","a53","C",421,3803,3334.89483922128
"19","c55","C",319.2,3813,3171.83025597053
"19","c3","D",191.1,2308,2522.7969689567
"19","e5","D",181.75,2353,2504.142364626
"19","i9","D",234.6,2603,2609.58576985354
"19","n14","D",262.8,2558,2665.84885457287
"19","i35","D",368.5,2732,2876.73566502793
"19","o15","E",412.5,3165,3913.72108379863
"19","j36","E",397.9,3355,3926.25871743135
"19","o41","E",270.9,3130,4035.31895519538
"19","t46","E",254.4,3414,4049.48819868441
"19","v48","E",455.9,3146,3876.45167971234
"19","d4","F",258.9,4804,5408.42987584528
"19","v22","F",192.3,5419,5527.35302008391
"19","x24","F",208.7,5327,5498.06864222335
"19","d56","F",249.9,3782,5424.50057101267
"19","f6","G",216.3,4658,4957.10084156226
"19","p42","G",333.5,4336,4594.7365790089
"19","l12","H",297.7,7583,5035.05247435455
"19","u21","H",245.5,6572,4891.89768208897
"19","l38","H",260.8,7195,4933.85684533923
"19","y51","H",281.9,7745,4991.72209661899
"19","j10","I",237.8,5875,5394.0932764521
"19","l12","I",261.95,4946,5333.30275605133
"19","t20","I",153.1,4615,5607.3006088722
"19","x24","I",324.75,4083,5175.22223095119
"19","a27","I",345,5969,5124.24881322384
"19","d30","I",289.2,5198,5264.7088976281
"19","b28","J",238.6,8311,6543.42038881507
"19","v48","J",265.8,7177,6698.27640369465
"19","a1","K",210.5,6356,6183.81708208917
"19","l38","K",242.5,7873,6274.93543887957
"20","m13","A",279.1,4175,3440.86909249002
"20","q17","A",189.6,3344,3357.22317974539
"20","a27","A",399.5,4742,3553.39387343364
"20","q43","A",341.56,5034,3499.24365908253
"20","u47","A",216.9,3863,3382.73751961051
"20","y25","B",413.65,4177,4008.20462952953
"20","j36","B",496.2,5335,4088.81295965453
"20","g7","C",196.7,2749,2975.60813958333
"20","k11","C",186.2,2062,2958.78910103586
"20","o15","C",330.4,2599,3189.7705637545
"20","s19","C",205.95,2180,2990.42491163706
"20","k37","C",395.5,2770,3294.04860274884
"20","w49","C",410.8,2181,3318.5563446323
"20","e5","D",181.75,2674,2504.142364626
"20","g7","D",292.3,3580,2724.70562759486
"20","f32","D",432.7,5473,3004.82396428257
"20","u47","D",248,2950,2636.32071081946
"20","h8","E",212.01,3390,4085.89027332077
"20","m13","E",368.6,3941,3951.41985889974
"20","s19","E",219.7,4177,4079.28654711285
"20","h34","E",228.7,3756,4071.55786884611
"20","m39","E",196.9,3301,4098.8658653886
"20","q43","E",335.5,4460,3979.84422008076
"20","d4","F",258.9,5362,5408.42987584528
"20","x24","F",208.7,5347,5498.06864222335
"20","w49","F",403.83,6198,5149.63811466654
"20","y51","F",238,5869,5445.74960128954
"20","k37","G",410.55,5520,4356.50990298725
"20","p42","G",333.5,5953,4594.7365790089
"20","s45","G",196.8,5720,5017.39182381303
"20","e57","G",381.6,6484,4446.01882279032
"20","l12","H",297.7,7719,5035.05247435455
"20","q17","H",175.95,6627,4701.1617471834
"20","u21","H",245.5,6168,4891.89768208897
"20","a27","H",194.3,7001,4751.485318794
"20","e31","H",213.1,7057,4803.04298344137
"20","e57","H",352.4,7161,5185.06333904664
"20","d4","I",169.15,5515,5566.89945556237
"20","p42","I",312.25,6167,5206.6873036224
"20","d56","I",373.8,5154,5051.75328578938
"20","t20","J",155.6,12214,6070.88181399868
"20","t46","J",278.7,10803,6771.71914604563
"20","f6","K",262.85,9107,6332.88101890097
"21","e5","A",251,3907,3414.60707966182
"21","i9","A",153.8,4553,3323.76481464753
"21","q43","A",341.56,5516,3499.24365908253
"21","y51","A",237.9,4627,3402.36393489137
"21","r18","B",203.3,3202,3802.80230073737
"21","j36","B",496.2,3815,4088.81295965453
"21","k11","C",186.2,1949,2958.78910103586
"21","s19","C",205.95,2196,2990.42491163706
"21","g33","C",221,2057,3014.53220022177
"21","k37","C",395.5,3132,3294.04860274884
"21","c55","C",319.2,2687,3171.83025597053
"21","a27","D",202.4,2673,2545.3421057414
"21","i35","D",368.5,2980,2876.73566502793
"21","n40","D",384.7,3234,2909.05701156882
"21","u47","D",248,2633,2636.32071081946
"21","a27","E",292.65,6000,4016.64131605076
"21","j36","E",397.9,5611,3926.25871743135
"21","o41","E",270.9,5292,4035.31895519538
"21","d4","F",258.9,5916,5408.42987584528
"21","x24","F",208.7,6262,5498.06864222335
"21","r44","F",422.1,6859,5117.01460347675
"21","y51","F",238,7363,5445.74960128954
"21","r18","G",257.15,4532,4830.79896336
"21","p42","G",333.5,4500,4594.7365790089
"21","a53","G",277,4802,4769.42583527396
"21","h34","H",233.8,4369,4859.81126313289
"21","y51","H",281.9,4360,4991.72209661899
"21","j10","I",237.8,6970,5394.0932764521
"21","d30","I",289.2,6316,5264.7088976281
"21","x50","I",365.2,6206,5073.40125578717
"21","d56","I",373.8,4929,5051.75328578938
"21","f6","K",262.85,8520,6332.88101890097
"21","z26","K",162.6,8533,6047.42429176854
"21","l38","K",242.5,8929,6274.93543887957
"22","q17","A",189.6,3123,3357.22317974539
"22","a27","A",399.5,3145,3553.39387343364
"22","e31","A",262.4,3112,3425.26141938571
"22","i35","A",380.25,3044,3535.40299275951
"22","q43","A",341.56,3906,3499.24365908253
"22","u47","A",216.9,2962,3382.73751961051
"22","f6","B",262.8,4613,3860.90279307459
"22","n14","B",191.75,4247,3791.52396987191
"22","f32","B",465.9,4844,4059.22565011137
"22","n40","B",330.25,4727,3926.76629237115
"22","z52","B",372,4350,3967.53428489348
"22","b54","B",212.4,3824,3811.68825838894
"22","k11","C",186.2,2255,2958.78910103586
"22","s19","C",205.95,2449,2990.42491163706
"22","c29","C",237.9,2863,3041.60284321723
"22","g33","C",221,2462,3014.53220022177
"22","w49","C",410.8,3050,3318.5563446323
"22","c55","C",319.2,2847,3171.83025597053
"22","e5","D",181.75,2491,2504.142364626
"22","d30","D",304.3,3680,2748.64736577329
"22","u47","D",248,2583,2636.32071081946
"22","z52","D",469.3,2974,3077.84626572681
"22","c55","D",355.8,3007,2851.39732545575
"22","h8","E",212.01,2802,4085.89027332077
"22","m13","E",368.6,2920,3951.41985889974
"22","o15","E",412.5,3114,3913.72108379863
"22","a27","E",292.65,3384,4016.64131605076
"22","q43","E",335.5,3030,3979.84422008076
"22","d4","F",258.9,4504,5408.42987584528
"22","k11","F",270.4,4985,5387.89509868696
"22","v22","F",192.3,5454,5527.35302008391
"22","g33","F",227.9,5727,5463.78449253294
"22","w49","F",403.83,5283,5149.63811466654
"22","s45","G",196.8,4208,5017.39182381303
"22","l12","H",297.7,3163,5035.05247435455
"22","u21","H",245.5,2613,4891.89768208897
"22","h8","I",335.3,3816,5148.6657096167
"22","p16","I",203.4,4561,5480.68515644326
"22","a27","I",345,4657,5124.24881322384
"22","p42","I",312.25,4287,5206.6873036224
"22","b2","J",360.3,6291,7236.28719068439
"22","e57","J",381.5,5337,7356.983790517
"22","a1","K",210.5,5250,6183.81708208917
"22","c3","K",177.6,4999,6090.13602151404
"22","s19","K",205.8,5310,6170.43407343558
"22","z26","K",162.6,5184,6047.42429176854
"22","d56","K",249.9,4316,6296.00655888735
"23","e5","A",251,2938,3414.60707966182
"23","i9","A",153.8,3159,3323.76481464753
"23","q17","A",189.6,2651,3357.22317974539
"23","u21","A",226.5,2967,3391.70959516748
"23","i35","A",380.25,2677,3535.40299275951
"23","y51","A",237.9,3267,3402.36393489137
"23","n14","B",191.75,4522,3791.52396987191
"23","v22","B",163.8,4985,3764.23138565636
"23","y25","B",413.65,3754,4008.20462952953
"23","r44","B",397.55,4488,3992.48331983828
"23","o15","C",330.4,3523,3189.7705637545
"23","w49","C",410.8,3063,3318.5563446323
"23","c55","C",319.2,3330,3171.83025597053
"23","e5","D",181.75,1803,2504.142364626
"23","n14","D",262.8,2210,2665.84885457287
"23","a27","D",202.4,1971,2545.3421057414
"23","n40","D",384.7,2322,2909.05701156882
"23","u47","D",248,1885,2636.32071081946
"23","z52","D",469.3,2233,3077.84626572681
"23","m39","E",196.9,2566,4098.8658653886
"23","k11","F",270.4,4583,5387.89509868696
"23","r44","F",422.1,4778,5117.01460347675
"23","y51","F",238,4828,5445.74960128954
"23","r18","G",257.15,5186,4830.79896336
"23","c29","G",296.5,4667,4709.13485302318
"23","k37","G",410.55,4105,4356.50990298725
"23","p42","G",333.5,4819,4594.7365790089
"23","s45","G",196.8,4937,5017.39182381303
"23","x50","G",319.2,4348,4638.9499659928
"23","a53","G",277,4901,4769.42583527396
"23","e57","G",381.6,5098,4446.01882279032
"23","u21","H",245.5,3697,4891.89768208897
"23","y51","H",281.9,4527,4991.72209661899
"23","l12","I",261.95,5177,5333.30275605133
"23","p16","I",203.4,6017,5480.68515644326
"23","a27","I",345,5827,5124.24881322384
"23","x50","I",365.2,4843,5073.40125578717
"23","b2","J",360.3,8702,7236.28719068439
"23","e57","J",381.5,7562,7356.983790517
"23","d56","K",249.9,5757,6296.00655888735
"24","e5","A",251,4814,3414.60707966182
"24","m13","A",279.1,4338,3440.86909249002
"24","i35","A",380.25,4426,3535.40299275951
"24","m39","A",212.15,4669,3378.29821139222
"24","q43","A",341.56,5023,3499.24365908253
"24","u47","A",216.9,3848,3382.73751961051
"24","r18","B",203.3,4053,3802.80230073737
"24","v22","B",163.8,3940,3764.23138565636
"24","b28","B",245.4,4456,3843.91206086168
"24","n40","B",330.25,4911,3926.76629237115
"24","c29","C",237.9,8098,3041.60284321723
"24","k37","C",395.5,7199,3294.04860274884
"24","o41","C",247.8,7043,3057.46079384771
"24","s45","C",232.07,6660,3032.26427229039
"24","c3","D",191.1,2941,2522.7969689567
"24","n14","D",262.8,3336,2665.84885457287
"24","n40","D",384.7,3612,2909.05701156882
"24","z52","D",469.3,3044,3077.84626572681
"24","m13","E",368.6,5973,3951.41985889974
"24","s19","E",219.7,7393,4079.28654711285
"24","m39","E",196.9,5879,4098.8658653886
"24","v48","E",455.9,5740,3876.45167971234
"24","b54","E",281.6,7320,4026.13041547826
"24","d4","F",258.9,7807,5408.42987584528
"24","v22","F",192.3,9193,5527.35302008391
"24","w49","F",403.83,9599,5149.63811466654
"24","y25","G",356.45,8148,4523.7787306676
"24","s45","G",196.8,9946,5017.39182381303
"24","l12","H",297.7,9486,5035.05247435455
"24","u21","H",245.5,8832,4891.89768208897
"24","e31","H",213.1,8549,4803.04298344137
"24","l38","H",260.8,9458,4933.85684533923
"24","y51","H",281.9,10072,4991.72209661899
"24","l12","I",261.95,7165,5333.30275605133
"24","d30","I",289.2,8471,5264.7088976281
"24","b28","J",238.6,12831,6543.42038881507
"24","a1","K",210.5,8882,6183.81708208917
"24","c3","K",177.6,8791,6090.13602151404
"24","l38","K",242.5,11323,6274.93543887957
"24","x50","K",319.2,10413,6493.33475031157
"25","q17","A",189.6,1963,3357.22317974539
"25","e31","A",262.4,2305,3425.26141938571
"25","q43","A",341.56,2608,3499.24365908253
"25","e57","A",352.4,2085,3509.37462773227
"25","v22","B",163.8,3013,3764.23138565636
"25","j36","B",496.2,2247,4088.81295965453
"25","b54","B",212.4,2538,3811.68825838894
"25","c55","C",319.2,2937,3171.83025597053
"25","c3","D",191.1,2223,2522.7969689567
"25","i9","D",234.6,2202,2609.58576985354
"25","n14","D",262.8,2236,2665.84885457287
"25","f32","D",432.7,2408,3004.82396428257
"25","i35","D",368.5,2023,2876.73566502793
"25","z52","D",469.3,1969,3077.84626572681
"25","o15","E",412.5,5282,3913.72108379863
"25","a27","E",292.65,6935,4016.64131605076
"25","m39","E",196.9,5456,4098.8658653886
"25","t46","E",254.4,6091,4049.48819868441
"25","d4","F",258.9,6555,5408.42987584528
"25","x24","F",208.7,6607,5498.06864222335
"25","f6","G",216.3,4607,4957.10084156226
"25","y25","G",356.45,3276,4523.7787306676
"25","a53","G",277,4205,4769.42583527396
"25","q17","H",175.95,4077,4701.1617471834
"25","a27","H",194.3,4044,4751.485318794
"25","d4","I",169.15,6099,5566.89945556237
"25","j10","I",237.8,6348,5394.0932764521
"25","p16","I",203.4,6570,5480.68515644326
"25","d30","I",289.2,6119,5264.7088976281
"25","x50","I",365.2,5419,5073.40125578717
"25","b2","J",360.3,7877,7236.28719068439
"25","t20","J",155.6,7967,6070.88181399868
"25","b28","J",238.6,8406,6543.42038881507
"25","a1","K",210.5,5064,6183.81708208917
"25","l38","K",242.5,6385,6274.93543887957
"26","m13","A",279.1,2233,3440.86909249002
"26","i35","A",380.25,2243,3535.40299275951
"26","m39","A",212.15,2498,3378.29821139222
"26","y51","A",237.9,2491,3402.36393489137
"26","e57","A",352.4,1944,3509.37462773227
"26","f6","B",262.8,2990,3860.90279307459
"26","n14","B",191.75,2421,3791.52396987191
"26","v22","B",163.8,2382,3764.23138565636
"26","b28","B",245.4,2504,3843.91206086168
"26","f32","B",465.9,3025,4059.22565011137
"26","b54","B",212.4,2412,3811.68825838894
"26","g7","C",196.7,3742,2975.60813958333
"26","w23","C",257.5,2872,3072.99838183918
"26","c29","C",237.9,3215,3041.60284321723
"26","g33","C",221,2495,3014.53220022177
"26","k37","C",395.5,3327,3294.04860274884
"26","c3","D",191.1,1923,2522.7969689567
"26","e5","D",181.75,1686,2504.142364626
"26","d30","D",304.3,2570,2748.64736577329
"26","u47","D",248,1785,2636.32071081946
"26","o15","E",412.5,3865,3913.72108379863
"26","a27","E",292.65,4649,4016.64131605076
